OrderDetailID,OrderID,ProductID,Quantity,Discount
OD07370,O2438,P037,3,10
OD07371,O2439,P003,1,20
OD07372,O2439,P033,1,15
OD07373,O2439,P029,3,20
OD07374,O2439,P034,4,10
OD07375,O2439,P016,3,0
OD07376,O2440,P005,5,10
OD07377,O2440,P002,3,5
OD07378,O2440,P036,4,0
OD07379,O2441,P025,2,15
OD07380,O2441,P007,1,5
OD07381,O2442,P030,1,20
OD07382,O2443,P017,4,5
OD07383,O2443,P026,5,15
OD07384,O2443,P028,2,10
OD07385,O2443,P006,3,15
OD07386,O2444,P025,2,20
OD07387,O2444,P038,4,20
OD07388,O2444,P012,5,20
OD07389,O2444,P045,4,0
OD07390,O2445,P040,2,20
OD07391,O2445,P027,1,20
OD07392,O2446,P012,1,15
OD07393,O2447,P007,1,10
OD07394,O2447,P021,5,10
OD07395,O2448,P044,3,0
OD07396,O2448,P015,1,0
OD07397,O2448,P001,5,5
OD07398,O2448,P026,5,10
OD07399,O2449,P047,5,15
OD07400,O2449,P010,1,10
OD07401,O2449,P039,1,5
OD07402,O2450,P016,1,5
OD07403,O2450,P029,4,20
OD07404,O2450,P024,1,0
OD07405,O2451,P003,4,0
OD07406,O2452,P047,1,20
OD07407,O2453,P004,3,15
OD07408,O2453,P036,2,20
OD07409,O2454,P032,5,15
OD07410,O2454,P030,3,5
OD07411,O2454,P046,4,5
OD07412,O2455,P017,2,20
OD07413,O2456,P015,4,0
OD07414,O2456,P026,2,10
OD07415,O2457,P024,3,15
OD07416,O2458,P021,1,5
OD07417,O2458,P005,5,0
OD07418,O2458,P019,2,20
OD07419,O2459,P036,3,20
OD07420,O2460,P042,3,5
OD07421,O2460,P011,1,10
OD07422,O2460,P002,5,15
OD07423,O2460,P050,4,10
OD07424,O2461,P017,2,0
OD07425,O2461,P026,2,20
OD07426,O2462,P037,4,0
OD07427,O2462,P050,3,15
OD07428,O2462,P034,3,0
OD07429,O2462,P029,1,20
OD07430,O2463,P037,3,0
OD07431,O2463,P045,5,0
OD07432,O2463,P002,4,15
OD07433,O2463,P007,5,15
OD07434,O2463,P040,5,5
OD07435,O2464,P035,4,5
OD07436,O2464,P046,3,5
OD07437,O2464,P015,1,20
OD07438,O2464,P047,1,0
OD07439,O2465,P045,5,10
OD07440,O2465,P049,3,10
OD07441,O2466,P003,2,15
OD07442,O2466,P015,5,20
OD07443,O2466,P017,4,10
OD07444,O2467,P027,2,15
OD07445,O2467,P014,1,15
OD07446,O2467,P042,2,0
OD07447,O2468,P020,5,15
OD07448,O2468,P037,1,5
OD07449,O2469,P026,5,5
OD07450,O2469,P003,2,20
OD07451,O2469,P041,1,15
OD07452,O2470,P018,2,10
OD07453,O2471,P042,4,0
OD07454,O2471,P010,1,20
OD07455,O2472,P011,3,20
OD07456,O2472,P044,2,15
OD07457,O2473,P012,3,10
OD07458,O2473,P037,1,0
OD07459,O2473,P030,5,0
OD07460,O2474,P007,5,5
OD07461,O2475,P038,2,15
OD07462,O2475,P002,1,5
OD07463,O2475,P043,1,5
OD07464,O2476,P042,4,20
OD07465,O2477,P031,2,10
OD07466,O2477,P017,4,15
OD07467,O2477,P045,4,5
OD07468,O2478,P031,1,15
OD07469,O2479,P034,1,5
OD07470,O2479,P003,4,15
OD07471,O2479,P020,3,20
OD07472,O2480,P040,3,0
OD07473,O2480,P001,2,5
OD07474,O2481,P009,5,0
OD07475,O2482,P015,4,5
OD07476,O2482,P023,2,0
OD07477,O2482,P003,4,20
OD07478,O2482,P049,4,5
OD07479,O2482,P005,1,10
OD07480,O2483,P005,4,0
OD07481,O2484,P025,4,0
OD07482,O2484,P022,3,10
OD07483,O2484,P003,2,10
OD07484,O2485,P022,4,5
OD07485,O2485,P013,2,20
OD07486,O2485,P018,5,15
OD07487,O2485,P020,3,15
OD07488,O2485,P017,5,0
OD07489,O2486,P033,2,5
OD07490,O2486,P047,1,10
OD07491,O2486,P015,1,0
OD07492,O2486,P007,5,20
OD07493,O2486,P010,5,20
OD07494,O2487,P003,2,20
OD07495,O2488,P012,3,15
OD07496,O2488,P016,4,10
OD07497,O2488,P029,3,0
OD07498,O2488,P032,1,20
OD07499,O2489,P006,2,5
OD07500,O2489,P002,1,10
OD07501,O2489,P018,3,5
OD07502,O2490,P050,5,5
OD07503,O2490,P031,5,5
OD07504,O2490,P026,4,15
OD07505,O2490,P018,3,0
OD07506,O2491,P048,1,0
OD07507,O2492,P001,2,10
OD07508,O2492,P043,2,10
OD07509,O2492,P030,3,0
OD07510,O2492,P039,1,20
OD07511,O2492,P007,4,5
OD07512,O2493,P033,4,5
OD07513,O2494,P031,4,0
OD07514,O2494,P019,5,5
OD07515,O2494,P001,1,0
OD07516,O2495,P020,5,20
OD07517,O2495,P005,4,15
OD07518,O2496,P036,5,0
OD07519,O2496,P027,1,15
OD07520,O2496,P009,5,0
OD07521,O2496,P045,3,15
OD07522,O2497,P008,1,15
OD07523,O2497,P045,3,5
OD07524,O2497,P015,2,0
OD07525,O2498,P046,2,10
OD07526,O2498,P018,1,0
OD07527,O2498,P007,5,20
OD07528,O2499,P029,5,20
OD07529,O2499,P047,1,20
OD07530,O2499,P034,1,10
OD07531,O2499,P022,5,10
OD07532,O2500,P005,4,20
OD07533,O2500,P049,1,15
OD07534,O2500,P041,1,0
OD07535,O2500,P013,5,5
OD07536,O2501,P044,3,15
OD07537,O2502,P031,2,15
OD07538,O2502,P019,2,0
OD07539,O2502,P013,3,15
OD07540,O2502,P048,5,5
OD07541,O2503,P004,3,20
OD07542,O2503,P049,3,20
OD07543,O2503,P005,2,20
OD07544,O2503,P032,5,15
OD07545,O2504,P046,5,15
OD07546,O2504,P018,2,20
OD07547,O2504,P010,4,15
OD07548,O2504,P005,2,5
OD07549,O2504,P048,2,20
OD07550,O2505,P021,5,10
OD07551,O2505,P010,5,15
OD07552,O2505,P022,3,20
OD07553,O2506,P022,5,15
OD07554,O2506,P044,2,20
OD07555,O2507,P007,5,5
OD07556,O2507,P008,4,20
OD07557,O2508,P038,2,20
OD07558,O2508,P046,4,20
OD07559,O2509,P026,2,15
OD07560,O2509,P036,2,10
OD07561,O2509,P047,3,10
OD07562,O2509,P023,2,10
OD07563,O2510,P022,4,0
OD07564,O2511,P005,1,5
OD07565,O2512,P027,1,15
OD07566,O2512,P014,2,15
OD07567,O2513,P010,1,20
OD07568,O2513,P036,4,5
OD07569,O2513,P039,4,0
OD07570,O2513,P007,1,15
OD07571,O2514,P045,1,15
OD07572,O2514,P019,4,10
OD07573,O2514,P044,2,0
OD07574,O2514,P028,4,0
OD07575,O2514,P039,2,15
OD07576,O2515,P037,1,5
OD07577,O2515,P023,4,20
OD07578,O2515,P018,2,15
OD07579,O2515,P007,1,0
OD07580,O2516,P024,3,20
OD07581,O2517,P024,3,15
OD07582,O2517,P016,4,15
OD07583,O2517,P033,1,10
OD07584,O2517,P036,4,5
OD07585,O2518,P026,3,15
OD07586,O2519,P023,4,10
OD07587,O2519,P035,1,10
OD07588,O2520,P050,2,10
OD07589,O2521,P029,5,20
OD07590,O2521,P047,1,15
OD07591,O2521,P030,5,0
OD07592,O2521,P032,5,15
OD07593,O2521,P009,1,0
OD07594,O2522,P016,5,20
OD07595,O2522,P039,4,15
OD07596,O2522,P049,2,20
OD07597,O2523,P036,3,10
OD07598,O2524,P038,4,10
OD07599,O2524,P028,3,5
OD07600,O2524,P032,5,5
OD07601,O2525,P020,1,10
OD07602,O2525,P034,1,5
OD07603,O2525,P046,1,0
OD07604,O2526,P011,5,5
OD07605,O2526,P004,2,0
OD07606,O2526,P044,4,0
OD07607,O2526,P008,2,5
OD07608,O2527,P013,4,0
OD07609,O2527,P036,1,5
OD07610,O2527,P045,2,0
OD07611,O2528,P028,3,20
OD07612,O2528,P003,5,20
OD07613,O2528,P020,4,20
OD07614,O2528,P045,3,0
OD07615,O2529,P014,5,10
OD07616,O2529,P003,5,5
OD07617,O2529,P041,4,15
OD07618,O2529,P005,1,5
OD07619,O2530,P001,4,5
OD07620,O2530,P040,3,5
OD07621,O2530,P033,4,5
OD07622,O2530,P049,5,15
OD07623,O2531,P020,4,10
OD07624,O2532,P040,5,5
OD07625,O2532,P035,5,20
OD07626,O2532,P026,5,0
OD07627,O2532,P012,5,20
OD07628,O2532,P033,3,5
OD07629,O2533,P027,2,10
OD07630,O2533,P037,4,20
OD07631,O2533,P040,3,0
OD07632,O2533,P001,1,10
OD07633,O2534,P006,5,0
OD07634,O2534,P043,1,20
OD07635,O2535,P012,5,10
OD07636,O2535,P004,2,20
OD07637,O2535,P028,1,15
OD07638,O2536,P034,2,5
OD07639,O2536,P027,1,0
OD07640,O2536,P020,1,20
OD07641,O2536,P036,3,0
OD07642,O2536,P039,4,10
OD07643,O2537,P003,1,0
OD07644,O2537,P029,4,10
OD07645,O2537,P023,3,15
OD07646,O2538,P026,3,10
OD07647,O2538,P020,3,5
OD07648,O2538,P001,4,10
OD07649,O2538,P017,4,0
OD07650,O2538,P016,2,20
OD07651,O2539,P004,3,0
OD07652,O2540,P016,2,5
OD07653,O2540,P014,1,10
OD07654,O2540,P025,5,20
OD07655,O2541,P020,5,20
OD07656,O2541,P047,1,15
OD07657,O2541,P003,3,20
OD07658,O2542,P041,1,0
OD07659,O2542,P040,1,0
OD07660,O2542,P035,2,0
OD07661,O2542,P005,3,20
OD07662,O2543,P020,2,0
OD07663,O2543,P012,2,0
OD07664,O2543,P030,1,20
OD07665,O2544,P030,3,15
OD07666,O2544,P015,5,15
OD07667,O2545,P049,5,10
OD07668,O2545,P014,4,0
OD07669,O2545,P022,2,10
OD07670,O2545,P007,5,0
OD07671,O2546,P050,2,15
OD07672,O2546,P010,4,15
OD07673,O2547,P038,1,10
OD07674,O2547,P026,4,0
OD07675,O2547,P045,3,0
OD07676,O2547,P018,2,10
OD07677,O2548,P023,4,5
OD07678,O2548,P048,3,0
OD07679,O2548,P047,2,0
OD07680,O2548,P008,2,5
OD07681,O2548,P017,1,5
OD07682,O2549,P025,4,5
OD07683,O2549,P050,1,15
OD07684,O2550,P017,4,20
OD07685,O2550,P035,5,15
OD07686,O2550,P013,1,20
OD07687,O2551,P015,5,5
OD07688,O2551,P020,4,5
OD07689,O2551,P008,5,20
OD07690,O2551,P005,2,20
OD07691,O2552,P033,1,5
OD07692,O2552,P031,1,20
OD07693,O2552,P047,4,0
OD07694,O2552,P027,1,15
OD07695,O2552,P018,1,10
OD07696,O2553,P026,3,5
OD07697,O2553,P039,4,0
OD07698,O2553,P047,2,5
OD07699,O2554,P023,5,0
OD07700,O2554,P005,2,0
OD07701,O2554,P028,4,0
OD07702,O2554,P007,5,0
OD07703,O2554,P015,4,0
OD07704,O2555,P010,2,15
OD07705,O2555,P029,5,15
OD07706,O2556,P012,3,20
OD07707,O2556,P021,3,15
OD07708,O2557,P013,5,5
OD07709,O2557,P041,2,5
OD07710,O2557,P047,4,20
OD07711,O2558,P002,4,20
OD07712,O2558,P025,3,5
OD07713,O2558,P050,5,20
OD07714,O2558,P024,3,0
OD07715,O2559,P042,1,20
OD07716,O2559,P017,5,20
OD07717,O2559,P026,5,5
OD07718,O2560,P043,2,20
OD07719,O2560,P034,1,0
OD07720,O2560,P007,1,20
OD07721,O2561,P021,4,5
OD07722,O2561,P038,5,20
OD07723,O2561,P049,4,5
OD07724,O2561,P011,5,20
OD07725,O2562,P036,2,5
OD07726,O2562,P048,3,15
OD07727,O2562,P033,3,0
OD07728,O2563,P025,5,15
OD07729,O2563,P010,4,15
OD07730,O2563,P039,4,0
OD07731,O2564,P013,4,5
OD07732,O2565,P012,4,20
OD07733,O2565,P037,4,0
OD07734,O2565,P019,4,10
OD07735,O2565,P014,3,10
OD07736,O2565,P015,5,20
OD07737,O2566,P040,4,15
OD07738,O2566,P048,1,20
OD07739,O2567,P036,3,5
OD07740,O2567,P049,2,15
OD07741,O2567,P033,5,20
OD07742,O2567,P040,2,20
OD07743,O2567,P026,1,5
OD07744,O2568,P011,4,0
OD07745,O2568,P041,1,5
OD07746,O2569,P010,4,0
OD07747,O2569,P006,1,10
OD07748,O2569,P018,2,15
OD07749,O2569,P046,3,5
OD07750,O2569,P033,3,5
OD07751,O2570,P005,5,0
OD07752,O2570,P013,5,15
OD07753,O2570,P049,5,15
OD07754,O2570,P012,2,5
OD07755,O2570,P016,1,20
OD07756,O2571,P002,4,20
OD07757,O2571,P010,4,10
OD07758,O2571,P022,4,20
OD07759,O2571,P030,2,20
OD07760,O2572,P022,3,0
OD07761,O2572,P048,1,20
OD07762,O2572,P005,2,10
OD07763,O2572,P030,5,5
OD07764,O2573,P049,2,10
OD07765,O2573,P043,5,5
OD07766,O2573,P004,5,0
OD07767,O2574,P007,2,0
OD07768,O2574,P008,5,0
OD07769,O2574,P039,4,15
OD07770,O2575,P018,1,10
OD07771,O2575,P049,1,0
OD07772,O2575,P043,2,10
OD07773,O2576,P009,1,5
OD07774,O2576,P048,4,5
OD07775,O2576,P039,4,5
OD07776,O2576,P013,3,10
OD07777,O2576,P031,5,10
OD07778,O2577,P035,4,0
OD07779,O2577,P017,5,5
OD07780,O2577,P034,2,5
OD07781,O2577,P042,3,15
OD07782,O2578,P046,2,0
OD07783,O2578,P003,5,10
OD07784,O2578,P020,5,20
OD07785,O2578,P001,1,10
OD07786,O2579,P011,1,10
OD07787,O2579,P040,3,0
OD07788,O2579,P013,5,10
OD07789,O2579,P041,2,5
OD07790,O2580,P026,2,15
OD07791,O2581,P010,4,5
OD07792,O2581,P037,2,20
OD07793,O2581,P040,1,5
OD07794,O2582,P013,5,0
OD07795,O2582,P026,4,0
OD07796,O2583,P002,4,5
OD07797,O2584,P025,3,0
OD07798,O2584,P016,1,20
OD07799,O2584,P038,2,0
OD07800,O2584,P010,1,15
OD07801,O2585,P002,3,10
OD07802,O2585,P027,5,15
OD07803,O2585,P001,4,0
OD07804,O2585,P004,2,15
OD07805,O2585,P018,3,5
OD07806,O2586,P038,3,0
OD07807,O2586,P028,4,20
OD07808,O2586,P023,3,10
OD07809,O2586,P036,4,20
OD07810,O2587,P049,3,20
OD07811,O2587,P039,3,10
OD07812,O2587,P014,2,15
OD07813,O2587,P040,1,0
OD07814,O2588,P035,2,0
OD07815,O2588,P009,3,5
OD07816,O2588,P050,3,20
OD07817,O2589,P004,4,0
OD07818,O2589,P016,3,5
OD07819,O2590,P011,2,0
OD07820,O2591,P008,4,10
OD07821,O2591,P049,4,20
OD07822,O2591,P040,1,15
OD07823,O2591,P018,4,0
OD07824,O2592,P005,5,15
OD07825,O2593,P012,4,10
OD07826,O2593,P029,4,15
OD07827,O2593,P040,5,20
OD07828,O2593,P041,2,0
OD07829,O2594,P012,3,10
OD07830,O2594,P046,4,0
OD07831,O2594,P002,4,10
OD07832,O2594,P035,3,10
OD07833,O2595,P007,3,20
OD07834,O2596,P027,1,5
OD07835,O2597,P031,5,5
OD07836,O2597,P046,1,15
OD07837,O2597,P028,4,20
OD07838,O2597,P025,3,10
OD07839,O2597,P033,3,5
OD07840,O2598,P024,2,10
OD07841,O2598,P047,2,15
OD07842,O2598,P002,5,20
OD07843,O2598,P032,5,15
OD07844,O2599,P040,1,5
OD07845,O2600,P004,4,0
OD07846,O2601,P044,4,0
OD07847,O2601,P040,2,20
OD07848,O2602,P042,5,15
OD07849,O2602,P023,5,10
OD07850,O2602,P006,2,20
OD07851,O2603,P046,4,20
OD07852,O2603,P032,1,20
OD07853,O2603,P044,4,10
OD07854,O2603,P039,5,15
OD07855,O2603,P029,2,5
OD07856,O2604,P024,4,0
OD07857,O2604,P029,2,20
OD07858,O2604,P019,4,20
OD07859,O2605,P029,5,10
OD07860,O2605,P017,2,5
OD07861,O2605,P014,3,15
OD07862,O2606,P032,4,0
OD07863,O2607,P035,3,5
OD07864,O2607,P032,4,0
OD07865,O2607,P044,3,5
OD07866,O2607,P020,1,10
OD07867,O2607,P010,4,20
OD07868,O2608,P046,1,10
OD07869,O2609,P019,5,0
OD07870,O2609,P018,5,0
OD07871,O2609,P030,1,0
OD07872,O2609,P033,4,0
OD07873,O2609,P023,5,5
OD07874,O2610,P008,5,15
OD07875,O2610,P050,1,5
OD07876,O2610,P001,5,0
OD07877,O2611,P049,4,20
OD07878,O2612,P016,4,5
OD07879,O2612,P018,5,0
OD07880,O2613,P018,2,5
OD07881,O2613,P019,1,5
OD07882,O2613,P042,4,15
OD07883,O2613,P048,1,5
OD07884,O2613,P035,5,10
OD07885,O2614,P035,4,5
OD07886,O2614,P027,1,20
OD07887,O2614,P026,3,15
OD07888,O2615,P028,4,15
OD07889,O2615,P015,5,5
OD07890,O2615,P008,5,15
OD07891,O2615,P035,5,0
OD07892,O2616,P037,1,10
OD07893,O2617,P041,3,20
OD07894,O2617,P023,1,0
OD07895,O2618,P030,4,0
OD07896,O2618,P048,3,10
OD07897,O2618,P039,4,0
OD07898,O2619,P025,5,20
OD07899,O2619,P047,1,10
OD07900,O2620,P018,5,15
OD07901,O2620,P036,5,5
OD07902,O2620,P007,3,0
OD07903,O2620,P004,3,10
OD07904,O2620,P029,4,15
OD07905,O2621,P040,1,20
OD07906,O2621,P033,4,5
OD07907,O2621,P004,1,0
OD07908,O2621,P041,3,20
OD07909,O2621,P011,3,15
OD07910,O2622,P041,2,15
OD07911,O2622,P045,1,5
OD07912,O2622,P021,2,5
OD07913,O2622,P028,5,10
OD07914,O2622,P002,1,5
OD07915,O2623,P009,5,20
OD07916,O2624,P035,2,20
OD07917,O2624,P020,1,5
OD07918,O2624,P024,5,0
OD07919,O2624,P003,1,5
OD07920,O2625,P046,2,10
OD07921,O2625,P017,5,15
OD07922,O2625,P048,5,5
OD07923,O2625,P007,4,20
OD07924,O2625,P005,2,20
OD07925,O2626,P023,1,20
OD07926,O2626,P034,3,0
OD07927,O2626,P016,1,0
OD07928,O2626,P024,2,10
OD07929,O2627,P006,1,10
OD07930,O2627,P031,2,5
OD07931,O2627,P022,2,0
OD07932,O2627,P036,3,5
OD07933,O2627,P004,1,10
OD07934,O2628,P023,2,5
OD07935,O2629,P028,2,20
OD07936,O2629,P032,3,20
OD07937,O2630,P036,4,10
OD07938,O2631,P047,2,0
OD07939,O2631,P003,1,5
OD07940,O2631,P005,1,10
OD07941,O2632,P005,3,5
OD07942,O2632,P046,3,10
OD07943,O2632,P030,3,20
OD07944,O2632,P047,2,5
OD07945,O2632,P031,3,20
OD07946,O2633,P026,1,10
OD07947,O2633,P044,4,20
OD07948,O2633,P023,3,10
OD07949,O2633,P018,5,10
OD07950,O2634,P021,3,0
OD07951,O2634,P008,5,10
OD07952,O2635,P007,4,10
OD07953,O2635,P003,3,5
OD07954,O2635,P034,1,10
OD07955,O2635,P011,3,15
OD07956,O2636,P041,2,10
OD07957,O2636,P036,1,0
OD07958,O2636,P047,2,20
OD07959,O2637,P044,1,5
OD07960,O2637,P050,3,20
OD07961,O2638,P027,2,5
OD07962,O2638,P049,4,0
OD07963,O2638,P030,5,0
OD07964,O2638,P040,4,0
OD07965,O2638,P012,2,0
OD07966,O2639,P043,1,15
OD07967,O2639,P031,3,0
OD07968,O2639,P048,5,15
OD07969,O2639,P021,5,15
OD07970,O2640,P022,4,20
OD07971,O2640,P049,2,15
OD07972,O2641,P018,3,20
OD07973,O2641,P011,2,5
OD07974,O2641,P047,1,10
OD07975,O2641,P014,1,10
OD07976,O2642,P010,2,15
OD07977,O2643,P013,5,10
OD07978,O2643,P009,2,15
OD07979,O2643,P023,4,15
OD07980,O2643,P050,3,20
OD07981,O2643,P048,3,5
OD07982,O2644,P046,1,10
OD07983,O2644,P032,4,10
OD07984,O2644,P029,5,5
OD07985,O2645,P001,2,15
OD07986,O2645,P030,4,20
OD07987,O2646,P048,4,5
OD07988,O2646,P027,2,10
OD07989,O2647,P039,5,15
OD07990,O2648,P009,1,5
OD07991,O2648,P047,2,0
OD07992,O2648,P035,2,5
OD07993,O2648,P026,2,5
OD07994,O2648,P002,4,20
OD07995,O2649,P014,2,20
OD07996,O2649,P046,1,10
OD07997,O2649,P033,1,10
OD07998,O2649,P008,4,5
OD07999,O2650,P040,5,20
OD08000,O2651,P017,4,5
OD08001,O2651,P030,4,10
OD08002,O2651,P049,2,5
OD08003,O2651,P025,3,15
OD08004,O2651,P035,3,0
OD08005,O2652,P020,3,0
OD08006,O2652,P024,3,10
OD08007,O2653,P002,3,20
OD08008,O2653,P009,3,15
OD08009,O2654,P020,4,20
OD08010,O2655,P019,3,15
OD08011,O2655,P040,3,5
OD08012,O2655,P032,4,0
OD08013,O2655,P034,5,5
OD08014,O2655,P044,4,10
OD08015,O2656,P025,4,5
OD08016,O2656,P043,3,5
OD08017,O2657,P005,1,5
OD08018,O2657,P045,3,20
OD08019,O2657,P012,2,20
OD08020,O2658,P012,2,15
OD08021,O2658,P015,5,5
OD08022,O2658,P019,5,15
OD08023,O2658,P004,5,0
OD08024,O2658,P001,5,0
OD08025,O2659,P045,4,20
OD08026,O2659,P028,2,20
OD08027,O2660,P013,2,10
OD08028,O2661,P011,5,5
OD08029,O2661,P003,5,10
OD08030,O2661,P032,5,20
OD08031,O2661,P006,2,20
OD08032,O2662,P031,1,15
OD08033,O2662,P019,4,10
OD08034,O2662,P042,4,5
OD08035,O2663,P036,5,15
OD08036,O2663,P037,1,5
OD08037,O2663,P021,1,20
OD08038,O2663,P030,5,10
OD08039,O2664,P032,2,5
OD08040,O2664,P038,1,15
OD08041,O2665,P024,2,10
OD08042,O2665,P018,1,20
OD08043,O2665,P029,2,10
OD08044,O2665,P002,4,15
OD08045,O2666,P029,4,0
OD08046,O2667,P011,1,0
OD08047,O2667,P018,1,15
OD08048,O2667,P029,5,5
OD08049,O2668,P019,1,15
OD08050,O2668,P037,2,20
OD08051,O2668,P029,5,20
OD08052,O2668,P004,1,0
OD08053,O2668,P008,2,5
OD08054,O2669,P024,3,0
OD08055,O2670,P028,1,15
OD08056,O2670,P043,4,15
OD08057,O2671,P033,2,20
OD08058,O2671,P048,3,0
OD08059,O2671,P013,5,15
OD08060,O2671,P032,2,0
OD08061,O2671,P019,4,20
OD08062,O2672,P010,2,10
OD08063,O2672,P028,3,15
OD08064,O2672,P006,1,5
OD08065,O2672,P038,2,5
OD08066,O2672,P003,2,5
OD08067,O2673,P038,3,10
OD08068,O2673,P016,3,0
OD08069,O2674,P036,5,0
OD08070,O2674,P032,1,20
OD08071,O2674,P045,4,0
OD08072,O2674,P035,3,20
OD08073,O2674,P026,1,15
OD08074,O2675,P001,5,10
OD08075,O2675,P028,5,15
OD08076,O2675,P043,5,15
OD08077,O2675,P039,2,10
OD08078,O2675,P045,2,5
OD08079,O2676,P021,2,15
OD08080,O2676,P025,4,0
OD08081,O2677,P026,1,5
OD08082,O2678,P049,5,0
OD08083,O2678,P031,2,0
OD08084,O2678,P028,2,10
OD08085,O2678,P029,4,15
OD08086,O2679,P030,1,15
OD08087,O2679,P044,2,0
OD08088,O2679,P002,1,20
OD08089,O2679,P019,4,20
OD08090,O2680,P001,3,20
OD08091,O2680,P037,5,20
OD08092,O2680,P011,2,15
OD08093,O2681,P021,3,10
OD08094,O2681,P045,1,0
OD08095,O2681,P029,1,20
OD08096,O2681,P024,2,0
OD08097,O2681,P033,5,20
OD08098,O2682,P030,1,10
OD08099,O2682,P046,5,10
OD08100,O2683,P045,5,0
OD08101,O2683,P050,5,15
OD08102,O2684,P048,5,10
OD08103,O2685,P039,2,5
OD08104,O2685,P048,1,0
OD08105,O2685,P015,4,10
OD08106,O2685,P017,3,15
OD08107,O2686,P037,5,20
OD08108,O2687,P006,1,10
OD08109,O2687,P029,1,15
OD08110,O2687,P050,5,15
OD08111,O2687,P008,5,10
OD08112,O2688,P033,4,20
OD08113,O2689,P019,2,15
OD08114,O2689,P033,4,10
OD08115,O2690,P034,2,15
OD08116,O2691,P040,5,20
OD08117,O2691,P020,2,10
OD08118,O2691,P050,5,5
OD08119,O2692,P046,5,20
OD08120,O2692,P038,5,10
OD08121,O2692,P035,3,0
OD08122,O2692,P014,3,5
OD08123,O2692,P041,1,5
OD08124,O2693,P046,3,10
OD08125,O2694,P028,3,0
OD08126,O2694,P035,5,10
OD08127,O2694,P049,3,20
OD08128,O2694,P017,1,20
OD08129,O2694,P031,5,5
OD08130,O2695,P036,5,15
OD08131,O2695,P046,4,0
OD08132,O2695,P009,2,20
OD08133,O2695,P008,1,5
OD08134,O2696,P036,1,0
OD08135,O2696,P044,1,0
OD08136,O2696,P042,2,10
OD08137,O2697,P021,1,10
OD08138,O2697,P012,5,10
OD08139,O2697,P050,2,20
OD08140,O2697,P029,5,5
OD08141,O2698,P028,5,20
OD08142,O2698,P015,2,15
OD08143,O2698,P036,2,5
OD08144,O2698,P010,4,20
OD08145,O2698,P031,3,10
OD08146,O2699,P024,4,0
OD08147,O2699,P041,1,15
OD08148,O2700,P015,5,5
OD08149,O2700,P001,3,20
OD08150,O2700,P013,3,20
OD08151,O2701,P004,5,15
OD08152,O2701,P021,1,5
OD08153,O2702,P038,2,10
OD08154,O2702,P021,2,20
OD08155,O2703,P008,5,0
OD08156,O2703,P024,3,0
OD08157,O2703,P016,3,15
OD08158,O2703,P021,2,15
OD08159,O2704,P009,4,15
OD08160,O2705,P023,3,15
OD08161,O2705,P037,3,0
OD08162,O2705,P031,5,10
OD08163,O2705,P024,5,5
OD08164,O2706,P014,2,0
OD08165,O2706,P037,3,5
OD08166,O2706,P047,2,0
OD08167,O2707,P032,3,10
OD08168,O2707,P010,3,15
OD08169,O2707,P007,5,0
OD08170,O2707,P039,5,20
OD08171,O2707,P008,3,0
OD08172,O2708,P029,1,20
OD08173,O2708,P011,5,20
OD08174,O2708,P010,4,15
OD08175,O2709,P037,5,0
OD08176,O2709,P034,1,0
OD08177,O2709,P004,3,0
OD08178,O2709,P009,1,10
OD08179,O2709,P030,4,15
OD08180,O2710,P009,4,10
OD08181,O2710,P004,1,15
OD08182,O2711,P023,3,15
OD08183,O2711,P004,4,15
OD08184,O2711,P005,4,5
OD08185,O2711,P003,2,0
OD08186,O2711,P039,2,0
OD08187,O2712,P029,4,5
OD08188,O2712,P017,2,0
OD08189,O2712,P040,1,0
OD08190,O2713,P040,4,0
OD08191,O2714,P045,2,15
OD08192,O2714,P022,2,0
OD08193,O2714,P005,2,5
OD08194,O2715,P010,3,0
OD08195,O2715,P018,3,15
OD08196,O2715,P013,1,0
OD08197,O2715,P022,4,15
OD08198,O2715,P008,3,5
OD08199,O2716,P014,1,10
OD08200,O2716,P030,5,10
OD08201,O2716,P036,2,10
OD08202,O2717,P010,5,0
OD08203,O2717,P008,2,15
OD08204,O2717,P014,2,10
OD08205,O2717,P024,4,0
OD08206,O2717,P028,5,20
OD08207,O2718,P047,5,5
OD08208,O2719,P040,1,5
OD08209,O2719,P016,3,20
OD08210,O2719,P004,1,5
OD08211,O2720,P039,1,20
OD08212,O2720,P025,1,15
OD08213,O2720,P013,5,10
OD08214,O2720,P036,1,15
OD08215,O2720,P042,1,5
OD08216,O2721,P022,3,15
OD08217,O2721,P003,2,0
OD08218,O2721,P027,5,5
OD08219,O2721,P044,3,5
OD08220,O2721,P029,3,0
OD08221,O2722,P042,4,10
OD08222,O2722,P005,2,10
OD08223,O2722,P012,4,0
OD08224,O2723,P046,5,10
OD08225,O2724,P050,5,5
OD08226,O2724,P002,1,0
OD08227,O2724,P006,3,20
OD08228,O2724,P007,4,0
OD08229,O2725,P037,5,15
OD08230,O2725,P023,4,20
OD08231,O2725,P026,4,5
OD08232,O2725,P048,2,10
OD08233,O2725,P012,1,15
OD08234,O2726,P034,2,20
OD08235,O2726,P048,1,15
OD08236,O2726,P013,2,20
OD08237,O2727,P039,5,5
OD08238,O2727,P017,4,20
OD08239,O2727,P022,2,15
OD08240,O2728,P008,4,0
OD08241,O2728,P018,2,10
OD08242,O2728,P036,2,20
