OrderID,CustomerID,OrderDate,PaymentMode,Region
O3160,C098,2024-10-01,Net Banking,North
O3161,C072,2023-06-25,Credit Card,East
O3162,C112,2023-08-26,UPI,South
O3163,C036,2024-01-25,UPI,West
O3164,C146,2023-08-24,UPI,North
O3165,C297,2023-06-21,Credit Card,West
O3166,C285,2024-01-07,Credit Card,South
O3167,C178,2023-04-02,Cash,South
O3168,C288,2023-09-17,Debit Card,North
O3169,C369,2024-03-28,UPI,East
O3170,C042,2024-12-09,Cash,North
O3171,C268,2023-01-07,UPI,West
O3172,C267,2023-10-10,Cash,South
O3173,C305,2024-05-23,Debit Card,South
O3174,C356,2024-01-06,Cash,North
O3175,C280,2023-07-11,Net Banking,North
O3176,C434,2024-06-02,Debit Card,South
O3177,C418,2023-08-07,Net Banking,West
O3178,C330,2023-10-23,Cash,South
O3179,C095,2024-05-07,UPI,North
O3180,C392,2024-10-18,Credit Card,West
O3181,C208,2024-07-28,Cash,North
O3182,C255,2023-04-23,Net Banking,West
O3183,C162,2024-12-27,Cash,East
O3184,C414,2023-09-10,UPI,North
O3185,C368,2023-01-22,Debit Card,North
O3186,C116,2023-07-11,Credit Card,North
O3187,C249,2024-12-16,Credit Card,West
O3188,C101,2024-08-06,Net Banking,North
O3189,C126,2023-07-04,Credit Card,South
O3190,C397,2023-03-13,Net Banking,West
O3191,C272,2023-01-18,Cash,South
O3192,C490,2024-04-18,UPI,South
O3193,C019,2024-04-26,Cash,North
O3194,C093,2023-06-05,Credit Card,West
O3195,C459,2023-05-13,Debit Card,East
O3196,C162,2024-05-20,Net Banking,East
O3197,C210,2023-10-03,UPI,South
O3198,C324,2024-04-02,Debit Card,South
O3199,C320,2023-01-04,Credit Card,East
O3200,C048,2024-07-03,Cash,West
O3201,C474,2023-06-23,Debit Card,North
O3202,C025,2023-10-04,Debit Card,West
O3203,C272,2024-12-15,Credit Card,South
O3204,C101,2023-03-25,UPI,North
O3205,C474,2023-01-22,Credit Card,North
O3206,C042,2024-01-16,UPI,North
O3207,C227,2024-08-27,Credit Card,North
O3208,C018,2024-05-19,Cash,East
O3209,C307,2024-07-19,UPI,West
O3210,C189,2024-06-10,Net Banking,North
O3211,C002,2024-09-25,Cash,West
O3212,C446,2024-12-20,Cash,North
O3213,C161,2024-04-23,UPI,East
O3214,C355,2024-08-16,Credit Card,West
O3215,C126,2023-04-13,Debit Card,South
O3216,C457,2024-01-09,Debit Card,North
O3217,C231,2024-03-26,Net Banking,North
O3218,C216,2024-03-14,Cash,North
O3219,C006,2024-05-21,Debit Card,South
O3220,C398,2023-09-21,Cash,South
O3221,C348,2024-09-01,Debit Card,West
O3222,C175,2024-03-10,Credit Card,North
O3223,C208,2023-11-15,Cash,North
O3224,C434,2023-01-20,Debit Card,South
O3225,C483,2023-11-14,UPI,North
O3226,C493,2024-06-25,Credit Card,West
O3227,C089,2024-04-22,Credit Card,North
O3228,C315,2023-10-17,Net Banking,North
O3229,C337,2023-06-10,Net Banking,South
O3230,C473,2024-09-09,Credit Card,North
O3231,C451,2023-05-03,Cash,South
O3232,C210,2023-03-20,Cash,South
O3233,C261,2024-05-01,Cash,West
O3234,C104,2023-05-24,UPI,North
O3235,C109,2023-03-13,Net Banking,South
O3236,C034,2023-11-07,Debit Card,South
O3237,C045,2024-02-18,Credit Card,North
O3238,C308,2024-06-22,Debit Card,South
O3239,C218,2024-02-15,Net Banking,North
O3240,C334,2023-11-22,UPI,North
O3241,C081,2024-10-28,UPI,South
O3242,C222,2023-03-02,UPI,North
O3243,C185,2024-03-25,Debit Card,South
O3244,C187,2024-04-02,UPI,West
O3245,C405,2023-10-08,Credit Card,North
O3246,C480,2024-03-11,Credit Card,North
O3247,C468,2024-07-06,Credit Card,North
O3248,C302,2024-10-23,UPI,North
O3249,C146,2023-11-09,UPI,North
O3250,C032,2023-01-25,Cash,North
O3251,C489,2024-10-01,Credit Card,West
O3252,C448,2023-01-14,UPI,West
O3253,C398,2024-11-12,Cash,South
O3254,C269,2024-03-25,UPI,North
O3255,C349,2024-11-03,Cash,North
O3256,C140,2024-05-07,Credit Card,North
O3257,C145,2023-03-17,Cash,South
O3258,C249,2023-01-12,Debit Card,West
O3259,C467,2024-10-17,Cash,North
O3260,C340,2024-10-10,Debit Card,West
O3261,C482,2023-02-13,Net Banking,West
O3262,C113,2024-08-28,Net Banking,West
O3263,C288,2024-04-12,UPI,North
O3264,C253,2024-12-12,Debit Card,East
O3265,C435,2024-11-08,Debit Card,West
O3266,C063,2023-06-04,Net Banking,North
O3267,C252,2023-03-20,Cash,South
O3268,C305,2024-09-21,Credit Card,South
O3269,C177,2023-04-16,UPI,South
O3270,C176,2023-04-13,Credit Card,South
O3271,C058,2023-03-25,Credit Card,South
O3272,C342,2024-08-01,UPI,South
O3273,C221,2023-02-07,Credit Card,West
O3274,C181,2023-07-15,Cash,West
O3275,C192,2024-06-20,Debit Card,North
O3276,C145,2023-08-03,Credit Card,South
O3277,C110,2024-07-22,Net Banking,South
O3278,C278,2023-11-15,Debit Card,South
O3279,C227,2023-07-16,Credit Card,North
O3280,C177,2024-04-08,Debit Card,South
O3281,C137,2023-07-06,Cash,North
O3282,C346,2023-06-13,Debit Card,North
O3283,C078,2024-05-22,Net Banking,South
O3284,C336,2024-09-19,Debit Card,North
O3285,C119,2024-04-17,Net Banking,South
O3286,C131,2024-08-09,UPI,West
O3287,C077,2024-03-01,UPI,West
O3288,C164,2023-04-13,Debit Card,South
O3289,C259,2024-05-24,Net Banking,West
O3290,C158,2024-05-24,Credit Card,West
O3291,C077,2023-11-02,Credit Card,West
O3292,C299,2024-03-19,Credit Card,West
O3293,C438,2023-02-27,Net Banking,East
O3294,C309,2023-09-06,Credit Card,West
O3295,C287,2023-04-03,Net Banking,West
O3296,C143,2024-01-17,Cash,South
O3297,C351,2024-02-13,Credit Card,West
O3298,C127,2024-12-11,UPI,South
O3299,C080,2023-02-24,Net Banking,West
O3300,C001,2023-07-08,Net Banking,West
O3301,C323,2024-09-03,Cash,South
O3302,C497,2024-03-03,Net Banking,North
O3303,C035,2024-07-27,Net Banking,West
O3304,C335,2023-12-22,UPI,North
O3305,C155,2023-03-18,Cash,South
O3306,C149,2023-11-13,Net Banking,West
O3307,C022,2024-08-08,Net Banking,South
O3308,C461,2024-09-23,UPI,North
O3309,C329,2023-04-15,UPI,North
O3310,C409,2023-05-10,Cash,East
O3311,C292,2024-10-08,Cash,North
O3312,C212,2024-07-09,Net Banking,North
O3313,C432,2024-03-06,Cash,West
O3314,C165,2023-12-09,UPI,East
O3315,C245,2024-06-19,UPI,North
O3316,C262,2024-06-06,UPI,West
O3317,C466,2023-07-21,Credit Card,South
O3318,C082,2023-10-18,Cash,West
O3319,C123,2024-12-18,Net Banking,West
O3320,C334,2023-08-11,Cash,North
O3321,C117,2024-02-04,Cash,South
O3322,C271,2024-10-12,Net Banking,North
O3323,C284,2023-11-11,UPI,West
O3324,C268,2023-11-03,Debit Card,West
O3325,C202,2024-09-28,Net Banking,West
O3326,C253,2023-12-09,Net Banking,East
O3327,C001,2024-04-10,Debit Card,West
O3328,C391,2023-09-18,Debit Card,West
O3329,C060,2024-06-13,Cash,South
O3330,C188,2023-06-05,Debit Card,North
O3331,C084,2024-08-21,Cash,East
O3332,C010,2024-11-18,Debit Card,South
O3333,C488,2023-02-15,Cash,North
O3334,C216,2023-05-06,Net Banking,North
O3335,C152,2023-05-17,Cash,North
O3336,C494,2024-06-26,Cash,West
O3337,C049,2024-06-05,Debit Card,South
O3338,C413,2024-03-08,Credit Card,West
O3339,C346,2024-04-13,UPI,North
O3340,C493,2024-04-02,Debit Card,West
O3341,C144,2023-11-17,UPI,South
O3342,C166,2023-05-14,Debit Card,North
O3343,C417,2024-02-08,Cash,West
O3344,C329,2023-07-12,Cash,North
O3345,C284,2023-08-14,UPI,West
O3346,C306,2024-07-11,Cash,East
O3347,C323,2023-11-09,Credit Card,South
O3348,C264,2024-12-04,Debit Card,South
O3349,C028,2023-08-26,Debit Card,North
O3350,C459,2024-09-18,Credit Card,East
O3351,C445,2024-01-25,UPI,South
O3352,C491,2024-06-07,Debit Card,South
O3353,C093,2023-05-18,Credit Card,West
O3354,C436,2023-06-11,Credit Card,North
O3355,C416,2024-11-24,UPI,North
O3356,C030,2024-05-06,Credit Card,South
O3357,C064,2023-01-18,Net Banking,North
O3358,C119,2024-10-03,Cash,South
O3359,C472,2024-04-12,Net Banking,West
O3360,C312,2024-06-15,Debit Card,West
O3361,C136,2023-05-24,Cash,South
O3362,C459,2024-02-28,Credit Card,East
O3363,C410,2024-01-03,UPI,West
O3364,C088,2024-12-11,Credit Card,North
O3365,C060,2023-09-18,Debit Card,South
O3366,C113,2024-01-28,UPI,West
O3367,C494,2024-10-02,Credit Card,West
O3368,C222,2024-05-02,Net Banking,North
O3369,C322,2024-11-08,Credit Card,South
O3370,C296,2024-12-04,Net Banking,East
O3371,C251,2023-03-16,Net Banking,North
O3372,C010,2023-09-05,Net Banking,South
O3373,C020,2024-12-09,Credit Card,West
O3374,C088,2024-03-16,Net Banking,North
O3375,C121,2023-08-02,Net Banking,South
O3376,C350,2023-10-23,Credit Card,South
O3377,C361,2023-08-12,Cash,North
O3378,C111,2023-06-27,Debit Card,West
O3379,C194,2024-07-14,Net Banking,North
O3380,C178,2024-12-05,Cash,South
O3381,C265,2024-08-22,Debit Card,South
O3382,C484,2023-09-23,Debit Card,East
O3383,C185,2023-07-12,Debit Card,South
O3384,C076,2023-08-17,Credit Card,East
O3385,C152,2024-11-17,Debit Card,North
O3386,C167,2024-10-08,UPI,North
O3387,C400,2023-02-24,Cash,East
O3388,C156,2023-10-24,Cash,North
O3389,C295,2023-06-16,Credit Card,South
O3390,C009,2024-01-01,Net Banking,North
O3391,C396,2024-03-21,Net Banking,North
O3392,C117,2023-04-02,Net Banking,South
O3393,C417,2024-03-04,Net Banking,West
O3394,C460,2023-08-15,Debit Card,North
O3395,C067,2024-08-27,Debit Card,North
O3396,C481,2023-12-03,Credit Card,South
O3397,C113,2023-01-20,Debit Card,West
O3398,C067,2024-02-10,Net Banking,North
O3399,C488,2024-10-04,Credit Card,North
O3400,C143,2023-12-03,UPI,South
O3401,C169,2023-02-02,Net Banking,North
O3402,C450,2024-02-16,Debit Card,South
O3403,C102,2024-11-22,Debit Card,North
O3404,C468,2024-12-15,Credit Card,North
O3405,C031,2023-01-20,Credit Card,South
O3406,C172,2023-02-06,Credit Card,North
O3407,C163,2024-10-21,Debit Card,North
O3408,C172,2024-10-26,Debit Card,North
O3409,C420,2024-01-14,Net Banking,South
O3410,C231,2023-07-16,Cash,North
O3411,C104,2024-05-07,Credit Card,North
O3412,C270,2024-09-06,Net Banking,South
O3413,C268,2023-12-28,UPI,West
O3414,C137,2024-02-08,Net Banking,North
O3415,C271,2024-05-07,UPI,North
O3416,C254,2023-10-22,Credit Card,South
O3417,C078,2023-08-13,Debit Card,South
O3418,C384,2023-08-12,Debit Card,North
O3419,C294,2024-04-22,UPI,North
O3420,C119,2023-12-21,Cash,South
O3421,C206,2024-10-28,Debit Card,West
O3422,C369,2024-01-14,UPI,East
O3423,C479,2023-11-18,Cash,South
O3424,C251,2023-04-16,Net Banking,North
O3425,C415,2023-08-15,Cash,South
O3426,C083,2024-05-18,Net Banking,South
O3427,C257,2023-07-16,UPI,South
O3428,C151,2024-09-13,Debit Card,North
O3429,C344,2023-06-26,Cash,North
O3430,C025,2023-01-21,Credit Card,West
O3431,C159,2023-09-25,Net Banking,South
O3432,C103,2023-05-14,Cash,North
O3433,C238,2024-07-21,Cash,West
O3434,C116,2023-01-22,Debit Card,North
O3435,C226,2024-11-27,Cash,East
O3436,C400,2023-01-04,Net Banking,East
O3437,C268,2024-02-01,Debit Card,West
O3438,C232,2023-05-09,Credit Card,South
O3439,C088,2023-05-09,Cash,North
O3440,C085,2023-10-26,Cash,South
O3441,C441,2023-10-06,UPI,South
O3442,C103,2024-01-04,Net Banking,North
O3443,C467,2023-10-20,Cash,North
O3444,C139,2023-10-08,Credit Card,East
O3445,C136,2024-12-21,Net Banking,South
O3446,C258,2023-01-13,Credit Card,South
O3447,C317,2023-02-12,Credit Card,West
O3448,C216,2024-09-28,Cash,North
O3449,C252,2024-03-12,Debit Card,South
O3450,C454,2024-09-01,UPI,West
O3451,C198,2024-10-24,Debit Card,West
O3452,C375,2024-09-28,Credit Card,North
O3453,C366,2023-02-17,Credit Card,South
O3454,C251,2024-06-16,Credit Card,North
O3455,C117,2024-10-27,Credit Card,South
O3456,C495,2024-08-10,Credit Card,South
O3457,C422,2023-09-15,UPI,West
O3458,C432,2023-02-27,Cash,West
O3459,C361,2024-12-01,Debit Card,North
O3460,C095,2024-11-12,Cash,North
O3461,C071,2023-07-03,Credit Card,South
O3462,C235,2023-07-12,Credit Card,South
O3463,C453,2023-11-05,Net Banking,South
O3464,C495,2024-04-12,Net Banking,South
O3465,C247,2023-09-15,Debit Card,West
O3466,C420,2024-01-19,Cash,South
O3467,C045,2024-08-07,Credit Card,North
O3468,C086,2023-03-01,Net Banking,South
O3469,C468,2023-02-21,Debit Card,North
O3470,C417,2023-10-13,UPI,West
O3471,C001,2023-05-13,Net Banking,West
O3472,C241,2023-11-10,Net Banking,South
O3473,C057,2024-05-10,Net Banking,East
O3474,C274,2024-01-05,Credit Card,North
O3475,C215,2023-04-03,Debit Card,West
O3476,C071,2023-04-25,Cash,South
O3477,C123,2024-03-01,Debit Card,West
O3478,C485,2023-01-20,Debit Card,North
O3479,C389,2023-06-01,UPI,South
O3480,C015,2024-01-08,UPI,North
O3481,C282,2024-06-20,Net Banking,South
O3482,C240,2024-06-02,Credit Card,East
O3483,C076,2023-11-16,Net Banking,East
O3484,C500,2023-12-15,UPI,South
O3485,C220,2024-05-08,Cash,North
O3486,C027,2023-10-27,Debit Card,West
O3487,C424,2023-07-19,Debit Card,South
O3488,C278,2024-10-21,Net Banking,South
O3489,C398,2023-10-06,Cash,South
O3490,C068,2024-09-03,UPI,West
O3491,C115,2023-02-21,Credit Card,North
O3492,C308,2024-07-14,Cash,South
O3493,C321,2024-12-03,Net Banking,South
O3494,C063,2023-07-10,Net Banking,North
O3495,C406,2023-01-18,Net Banking,South
O3496,C038,2024-01-06,Net Banking,South
O3497,C186,2024-01-16,Cash,South
O3498,C014,2024-07-22,Credit Card,North
O3499,C078,2023-12-01,Net Banking,South
O3500,C493,2023-04-21,Cash,West
O3501,C009,2024-10-01,Cash,North
O3502,C170,2023-03-04,Credit Card,South
O3503,C291,2024-09-04,Cash,South
O3504,C105,2023-08-05,Net Banking,North
O3505,C399,2024-02-24,Net Banking,North
O3506,C374,2024-07-28,Credit Card,West
O3507,C058,2023-03-03,UPI,South
O3508,C250,2024-07-14,Credit Card,South
O3509,C448,2023-10-28,Debit Card,West
O3510,C167,2023-01-05,Net Banking,North
O3511,C325,2023-02-03,Debit Card,South
O3512,C333,2023-12-20,Cash,East
O3513,C374,2023-04-12,Net Banking,West
O3514,C069,2023-11-05,UPI,North
O3515,C392,2023-02-09,UPI,West
O3516,C002,2023-08-28,UPI,West
O3517,C223,2024-02-26,Cash,South
O3518,C096,2024-03-13,Net Banking,South
O3519,C140,2024-07-17,Cash,North
O3520,C480,2024-12-26,UPI,North
O3521,C310,2023-12-05,Credit Card,South
O3522,C360,2023-11-19,Credit Card,South
O3523,C315,2024-05-28,Debit Card,North
O3524,C298,2024-07-04,Cash,North
O3525,C201,2024-12-24,Net Banking,South
O3526,C451,2023-07-14,UPI,South
O3527,C269,2023-05-18,Credit Card,North
O3528,C418,2024-05-24,Net Banking,West
O3529,C491,2023-03-22,Net Banking,South
O3530,C336,2024-08-19,Debit Card,North
O3531,C320,2023-11-18,UPI,East
O3532,C434,2024-07-05,Net Banking,South
O3533,C469,2024-04-12,Debit Card,South
O3534,C465,2023-07-07,UPI,West
O3535,C200,2023-10-19,Cash,South
O3536,C270,2023-09-15,Cash,South
O3537,C247,2024-01-01,Debit Card,West
O3538,C321,2023-09-10,Net Banking,South
O3539,C277,2024-12-16,UPI,South
O3540,C333,2023-12-06,UPI,East
O3541,C218,2024-08-04,Net Banking,North
O3542,C369,2023-01-09,Net Banking,East
O3543,C347,2023-11-03,Credit Card,West
O3544,C029,2024-04-13,Net Banking,East
O3545,C384,2024-09-27,Credit Card,North
O3546,C243,2024-04-14,Credit Card,West
O3547,C357,2023-07-07,Cash,East
O3548,C174,2024-07-08,Net Banking,North
O3549,C088,2024-01-03,Net Banking,North
O3550,C167,2023-09-26,Debit Card,North
O3551,C283,2024-03-25,Net Banking,South
O3552,C050,2023-05-06,Debit Card,South
O3553,C233,2023-01-11,Debit Card,South
O3554,C261,2024-04-17,UPI,West
O3555,C185,2023-04-25,Debit Card,South
O3556,C191,2023-10-24,Cash,West
O3557,C248,2024-07-27,Debit Card,West
O3558,C224,2023-05-03,Debit Card,West
O3559,C037,2023-08-15,UPI,South
O3560,C052,2023-10-14,Cash,South
O3561,C128,2024-06-28,Debit Card,West
O3562,C368,2024-01-03,Debit Card,North
O3563,C275,2024-10-12,Debit Card,North
O3564,C081,2024-08-01,UPI,South
O3565,C081,2024-02-24,UPI,South
O3566,C401,2023-06-21,Net Banking,West
O3567,C455,2024-01-10,Credit Card,North
O3568,C078,2024-02-02,Debit Card,South
O3569,C333,2024-09-06,UPI,East
O3570,C478,2023-09-28,UPI,South
O3571,C245,2024-03-19,Net Banking,North
O3572,C372,2024-05-07,Debit Card,North
O3573,C387,2024-09-04,UPI,North
O3574,C248,2023-06-07,Cash,West
O3575,C047,2024-03-20,Debit Card,South
O3576,C214,2023-03-09,Net Banking,East
O3577,C145,2023-05-20,Debit Card,South
O3578,C106,2023-05-19,Cash,South
O3579,C161,2024-10-25,Cash,East
O3580,C413,2024-02-16,Net Banking,West
O3581,C379,2024-10-17,Net Banking,West
O3582,C336,2024-01-28,Credit Card,North
O3583,C403,2023-11-09,Credit Card,West
O3584,C374,2023-09-20,Debit Card,West
O3585,C199,2023-07-15,Credit Card,South
O3586,C451,2023-06-11,UPI,South
O3587,C177,2023-10-07,Debit Card,South
O3588,C464,2024-05-16,Debit Card,North
O3589,C274,2023-07-16,Credit Card,North
O3590,C226,2024-06-21,Debit Card,East
O3591,C088,2024-09-10,Net Banking,North
O3592,C280,2023-09-28,Net Banking,North
O3593,C110,2024-04-18,Debit Card,South
O3594,C075,2023-07-24,UPI,North
O3595,C153,2024-04-19,Credit Card,West
O3596,C051,2023-09-05,Net Banking,East
O3597,C340,2024-05-08,Net Banking,West
O3598,C215,2024-05-13,Net Banking,West
O3599,C299,2024-07-07,Credit Card,West
O3600,C207,2023-08-06,Credit Card,South
O3601,C227,2023-06-15,Net Banking,North
O3602,C022,2023-06-22,Net Banking,South
O3603,C363,2023-08-03,Debit Card,East
O3604,C138,2023-02-21,Credit Card,South
O3605,C005,2023-09-15,Credit Card,West
O3606,C172,2024-04-11,UPI,North
O3607,C186,2023-02-27,Cash,South
O3608,C324,2023-04-12,Net Banking,South
O3609,C237,2023-11-12,Credit Card,South
O3610,C160,2024-11-14,Net Banking,South
O3611,C318,2024-05-07,Cash,North
O3612,C095,2023-08-19,Cash,North
O3613,C102,2024-06-15,Debit Card,North
O3614,C001,2024-10-14,Debit Card,West
O3615,C479,2023-09-26,Credit Card,South
O3616,C348,2023-11-11,Cash,West
O3617,C082,2023-11-06,UPI,West
O3618,C238,2024-08-08,Credit Card,West
O3619,C446,2024-05-23,Credit Card,North
O3620,C446,2024-02-22,UPI,North
O3621,C154,2023-02-14,Net Banking,South
O3622,C302,2023-12-26,Debit Card,North
O3623,C138,2023-03-08,Cash,South
O3624,C119,2023-02-04,Cash,South
O3625,C419,2024-07-22,Net Banking,North
O3626,C165,2023-08-06,UPI,East
O3627,C169,2023-04-02,Net Banking,North
O3628,C093,2023-10-07,Cash,West
O3629,C349,2023-05-08,Net Banking,North
O3630,C347,2023-12-01,Cash,West
O3631,C187,2023-02-14,Net Banking,West
O3632,C103,2024-09-26,Cash,North
O3633,C401,2024-02-22,Credit Card,West
O3634,C260,2024-10-02,Credit Card,North
O3635,C460,2023-09-02,Cash,North
O3636,C397,2023-10-19,UPI,West
O3637,C097,2023-04-21,UPI,North
O3638,C459,2023-06-11,Credit Card,East
O3639,C379,2024-04-10,Net Banking,West
O3640,C270,2024-02-01,Net Banking,South
O3641,C493,2024-06-15,Debit Card,West
O3642,C447,2024-07-10,Cash,South
O3643,C209,2023-04-03,Net Banking,West
O3644,C484,2024-09-20,Cash,East
O3645,C151,2023-08-16,Net Banking,North
O3646,C186,2024-10-17,UPI,South
O3647,C135,2023-10-13,Net Banking,North
O3648,C183,2024-01-18,Net Banking,North
O3649,C343,2023-09-09,Cash,South
O3650,C370,2023-12-08,Net Banking,West
O3651,C081,2024-07-15,Net Banking,South
O3652,C391,2023-08-26,Net Banking,West
O3653,C422,2023-01-28,Net Banking,West
O3654,C192,2023-10-10,Credit Card,North
O3655,C290,2024-06-10,UPI,South
O3656,C480,2024-02-26,Cash,North
O3657,C254,2023-04-08,UPI,South
O3658,C239,2024-12-23,Cash,South
O3659,C368,2024-02-11,Debit Card,North
O3660,C175,2024-04-06,Net Banking,North
O3661,C259,2023-10-15,Credit Card,West
O3662,C406,2023-11-03,UPI,South
O3663,C389,2024-06-26,UPI,South
O3664,C357,2023-03-22,Net Banking,East
O3665,C477,2023-09-28,Cash,West
O3666,C437,2024-02-03,UPI,North
O3667,C168,2023-05-07,Debit Card,West
O3668,C406,2023-04-21,Net Banking,South
O3669,C040,2024-09-18,Credit Card,North
O3670,C016,2023-10-10,UPI,North
O3671,C434,2024-11-06,Net Banking,South
O3672,C407,2024-03-06,UPI,South
O3673,C456,2024-11-02,Cash,South
O3674,C224,2024-06-16,Debit Card,West
O3675,C328,2024-12-13,UPI,West
O3676,C380,2024-07-27,Net Banking,West
O3677,C239,2023-08-27,Net Banking,South
O3678,C224,2023-12-23,Credit Card,West
O3679,C388,2023-03-10,UPI,South
O3680,C487,2024-09-02,Debit Card,West
O3681,C102,2024-10-15,Cash,North
O3682,C309,2023-01-19,Credit Card,West
O3683,C389,2024-02-02,Debit Card,South
O3684,C362,2023-04-28,UPI,North
O3685,C157,2024-06-14,Credit Card,West
O3686,C264,2024-06-10,UPI,South
O3687,C340,2023-12-21,Debit Card,West
O3688,C136,2023-06-13,UPI,South
O3689,C102,2024-01-06,Credit Card,North
O3690,C039,2023-09-20,Net Banking,West
O3691,C265,2024-03-10,Cash,South
O3692,C268,2024-07-09,Cash,West
O3693,C105,2024-08-08,Debit Card,North
O3694,C358,2024-02-25,Net Banking,West
O3695,C074,2024-10-26,Net Banking,West
O3696,C004,2023-01-05,Debit Card,West
O3697,C119,2024-05-01,UPI,South
O3698,C487,2023-03-01,UPI,West
O3699,C112,2023-03-09,Cash,South
O3700,C434,2023-12-19,UPI,South
O3701,C358,2024-10-17,Net Banking,West
O3702,C108,2023-01-08,UPI,West
O3703,C406,2023-09-09,Net Banking,South
O3704,C285,2024-08-08,Credit Card,South
O3705,C387,2023-02-25,Cash,North
O3706,C390,2023-03-04,Cash,North
O3707,C221,2023-04-06,Cash,West
O3708,C061,2023-09-09,Cash,North
O3709,C073,2023-03-17,Debit Card,North
O3710,C315,2024-01-03,Debit Card,North
O3711,C175,2024-05-06,UPI,North
O3712,C339,2023-03-01,Debit Card,North
O3713,C367,2023-06-25,Credit Card,North
O3714,C499,2023-07-15,Debit Card,North
O3715,C299,2024-12-23,Net Banking,West
O3716,C154,2023-11-21,Debit Card,South
O3717,C013,2023-01-28,Credit Card,North
O3718,C383,2024-12-22,UPI,West
O3719,C185,2024-06-21,UPI,South
O3720,C083,2024-03-23,Debit Card,South
O3721,C394,2023-10-02,Credit Card,North
O3722,C426,2023-08-22,Cash,East
O3723,C175,2024-02-04,Cash,North
O3724,C346,2023-07-10,UPI,North
O3725,C161,2024-12-01,Cash,East
O3726,C290,2024-05-26,Cash,South
O3727,C276,2024-11-10,Debit Card,South
O3728,C336,2024-06-03,Cash,North
O3729,C059,2023-12-07,Debit Card,West
O3730,C132,2024-12-09,UPI,North
O3731,C424,2024-11-09,Credit Card,South
O3732,C379,2023-09-27,Credit Card,West
O3733,C126,2023-10-07,Cash,South
O3734,C310,2024-10-02,UPI,South
